unif bylength
0.000155791180401104 1.14981451400282e-07
0.000443993506400666 1.92403165240593e-06
0.000723869946483142 3.94530997678122e-06
0.000964394777519606 7.82134510885836e-06
0.00123031379052663 1.42257618195304e-05
0.00134222744313083 2.71605830039127e-05
0.00146983106648257 3.86754867001761e-05
0.00164784327899912 5.49690735045778e-05
0.0019143994663863 7.50367700325083e-05
0.00205873252119954 9.65697121306039e-05
0.00227020961076397 0.000117450703013505
0.00242936424149495 0.000138383341035982
0.00275606384584355 0.000174841675389751
0.00312770197417908 0.000203689084179831
0.00328608994828141 0.000226776403879033
0.00340796064946177 0.000245972072152745
0.00353845355889539 0.00027195820507485
0.00382654394301832 0.000300374590917504
0.00393346202529986 0.000315034669906581
0.00407236004194736 0.000342247299534581
0.00421518322552374 0.00038329662983641
0.00437774016896921 0.000422179403746891
0.00458718684700472 0.000454499709753977
0.00467510063702939 0.000519375910132128
0.00482951167608259 0.000553725995042988
0.00499656673165571 0.00058341479032034
0.00510950112619683 0.000628986762866562
0.00547085141184714 0.000652787548938518
0.00562999269303891 0.000687898581944223
0.00578874339838679 0.000728118354062016
0.00594487334288527 0.000777411116949472
0.00615857754697163 0.0008218331165292
0.00627202496121477 0.000856384442583571
0.00645087258755007 0.000901576932299784
0.00677628334970587 0.000953039066028427
0.00699319995967746 0.00101803549553788
0.00718242061543948 0.00105124414040987
0.00734427811052459 0.0010951355012509
0.00747361679625711 0.00115787499552945
0.00757784723413257 0.00121374330262627
0.00774615609868464 0.00124027940962444
0.00790740163855946 0.00127850142001813
0.00804194102770696 0.0013443542676157
0.00819921053904572 0.00139150128832031
0.00846008266393623 0.00144137514042396
0.00872238831886605 0.00148497008835167
0.00890178104221838 0.00152373281651182
0.00906709324159387 0.00156520721965089
0.0093391576134291 0.00162379883134022
0.00954569232124421 0.00165708964584108
0.00978801629972101 0.00169483118724387
0.00998086023990652 0.00175283441433141
0.010265824554876 0.00177824186742721
0.0103688137568264 0.00181718853126742
0.0104859857428369 0.00184389023789543
0.0105690515329758 0.00189225307125287
